期貨商代號,名稱,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計
Date,,20120601,,,,,,,,,,,,,20120604,,,,,,,,,,,,,20120605,,,,,,,,,,,,,20120606,,,,,,,,,,,,,20120607,,,,,,,,,,,,,20120608,,,,,,,,,,,,,20120611,,,,,,,,,,,,,20120612,,,,,,,,,,,,,20120613,,,,,,,,,,,,,20120614,,,,,,,,,,,,,20120615,,,,,,,,,,,,
F021000,元大寶來期貨,0,0,45347.00000000000000,0,3723.000000000000000,2960.000000000000000,73843.00000000000000,0,81.00000000000000000,4.000000000000000000,102.0000000000000000,1273.000000000000000,127333.0000000000000,0,0,42067.00000000000000,0,3978.000000000000000,3857.000000000000000,70623.00000000000000,1.000000000000000000,116.0000000000000000,7.000000000000000000,158.0000000000000000,1473.000000000000000,122280.0000000000000,0,0,37467.00000000000000,0,3232.000000000000000,2904.000000000000000,64796.00000000000000,0,100.0000000000000000,8.000000000000000000,182.0000000000000000,1056.000000000000000,109745.0000000000000,0,0,40275.00000000000000,0,3111.000000000000000,2742.000000000000000,60904.00000000000000,0,69.00000000000000000,6.000000000000000000,126.0000000000000000,968.000000000000000,108201.0000000000000,0,0,35197.00000000000000,0,2817.000000000000000,2613.000000000000000,56729.00000000000000,0,49.00000000000000000,2.000000000000000000,43.00000000000000000,1291.000000000000000,98741.0000000000000,0,0,35505.00000000000000,0,3315.000000000000000,2940.000000000000000,58483.00000000000000,0,83.00000000000000000,0,243.0000000000000000,1279.000000000000000,101848.0000000000000,0,0,30471.00000000000000,0,2543.000000000000000,3004.000000000000000,54648.00000000000000,0,79.00000000000000000,6.000000000000000000,83.00000000000000000,2070.000000000000000,92904.0000000000000,0,0,28182.00000000000000,0,2386.000000000000000,2301.000000000000000,46560.00000000000000,0,84.00000000000000000,0,66.00000000000000000,973.000000000000000,80552.00000000000000,0,0,28374.00000000000000,0,2300.000000000000000,2883.000000000000000,42795.00000000000000,0,128.0000000000000000,3.000000000000000000,72.00000000000000000,1319.000000000000000,77874.00000000000000,0,0,34397.00000000000000,0,2457.000000000000000,2939.000000000000000,47294.00000000000000,3.000000000000000000,273.0000000000000000,0,68.00000000000000000,1419.000000000000000,88850.00000000000000,0,0,30759.00000000000000,0,3517.000000000000000,4876.000000000000000,49187.00000000000000,1.000000000000000000,104.0000000000000000,0,131.0000000000000000,1267.000000000000000,89842.00000000000000
F004000,凱基期貨,0,0,17956.00000000000000,0,729.0000000000000000,826.0000000000000000,27127.00000000000000,0,21.00000000000000000,36.00000000000000000,4.000000000000000000,3615.000000000000000,50314.00000000000000,0,0,13113.00000000000000,2.000000000000000000,829.0000000000000000,972.000000000000000,26811.00000000000000,0,30.00000000000000000,3.000000000000000000,13.00000000000000000,3664.000000000000000,45437.00000000000000,0,0,14399.00000000000000,0,604.0000000000000000,461.0000000000000000,22022.00000000000000,0,4.000000000000000000,3.000000000000000000,5.000000000000000000,3068.000000000000000,40566.00000000000000,0,0,16065.00000000000000,0,500.0000000000000000,481.0000000000000000,21103.00000000000000,0,6.000000000000000000,0,5.000000000000000000,2992.000000000000000,41152.00000000000000,0,0,14337.00000000000000,0,805.0000000000000000,504.0000000000000000,20390.00000000000000,0,41.00000000000000000,0,3.000000000000000000,1693.000000000000000,37773.00000000000000,0,0,14369.00000000000000,2.000000000000000000,1079.000000000000000,771.0000000000000000,21540.00000000000000,0,47.00000000000000000,0,7.000000000000000000,1677.000000000000000,39492.00000000000000,0,0,12313.00000000000000,2.000000000000000000,742.0000000000000000,621.0000000000000000,17772.00000000000000,0,27.00000000000000000,0,7.000000000000000000,2112.000000000000000,33596.00000000000000,0,0,12143.00000000000000,0,663.0000000000000000,577.0000000000000000,18007.00000000000000,0,13.00000000000000000,2.000000000000000000,1.000000000000000000,1174.000000000000000,32580.00000000000000,0,0,13169.00000000000000,3.000000000000000000,555.0000000000000000,674.0000000000000000,18544.00000000000000,0,5.000000000000000000,0,3.000000000000000000,1743.000000000000000,34696.00000000000000,0,0,11976.00000000000000,1.000000000000000000,613.0000000000000000,643.0000000000000000,18843.00000000000000,0,1.000000000000000000,2.000000000000000000,1.000000000000000000,1811.000000000000000,33891.00000000000000,0,0,13105.00000000000000,0,744.0000000000000000,910.0000000000000000,21689.00000000000000,0,56.00000000000000000,1.000000000000000000,5.000000000000000000,1731.000000000000000,38241.00000000000000
F020000,群益期貨,0,0,19158.00000000000000,0,480.0000000000000000,283.0000000000000000,27631.00000000000000,0,12.00000000000000000,10.00000000000000000,2.000000000000000000,816.0000000000000000,48392.00000000000000,0,0,15771.00000000000000,0,346.0000000000000000,448.0000000000000000,22346.00000000000000,0,5.000000000000000000,13.00000000000000000,49.00000000000000000,694.0000000000000000,39672.00000000000000,0,0,16441.00000000000000,0,441.0000000000000000,252.0000000000000000,21234.00000000000000,0,5.000000000000000000,8.000000000000000000,14.00000000000000000,663.0000000000000000,39058.00000000000000,0,0,17295.00000000000000,0,488.0000000000000000,215.0000000000000000,21178.00000000000000,0,8.000000000000000000,6.000000000000000000,7.000000000000000000,513.0000000000000000,39710.00000000000000,0,0,14412.00000000000000,0,403.0000000000000000,263.0000000000000000,19722.00000000000000,0,8.000000000000000000,11.00000000000000000,5.000000000000000000,706.0000000000000000,35530.00000000000000,0,0,14752.00000000000000,0,442.0000000000000000,371.0000000000000000,19903.00000000000000,0,7.000000000000000000,7.000000000000000000,13.00000000000000000,574.0000000000000000,36069.00000000000000,0,0,13627.00000000000000,0,236.0000000000000000,318.0000000000000000,15685.00000000000000,0,2.000000000000000000,16.00000000000000000,3.000000000000000000,504.0000000000000000,30391.00000000000000,0,0,12668.00000000000000,0,228.0000000000000000,181.0000000000000000,16172.00000000000000,0,0,6.000000000000000000,2.000000000000000000,440.0000000000000000,29697.00000000000000,0,0,12930.00000000000000,1.000000000000000000,240.0000000000000000,343.0000000000000000,15655.00000000000000,0,1.000000000000000000,3.000000000000000000,2.000000000000000000,398.0000000000000000,29573.00000000000000,0,0,13665.00000000000000,0,264.0000000000000000,411.0000000000000000,14491.00000000000000,0,3.000000000000000000,1.000000000000000000,13.00000000000000000,520.0000000000000000,29368.00000000000000,0,0,14019.00000000000000,0,235.0000000000000000,462.0000000000000000,16850.00000000000000,0,2.000000000000000000,2.000000000000000000,13.00000000000000000,643.0000000000000000,32226.00000000000000
F002000,永豐期貨,0,0,21620.00000000000000,0,677.0000000000000000,659.0000000000000000,19930.00000000000000,0,63.00000000000000000,8.000000000000000000,11.00000000000000000,470.0000000000000000,43438.00000000000000,0,0,18577.00000000000000,0,762.0000000000000000,768.0000000000000000,16929.00000000000000,0,48.00000000000000000,2.000000000000000000,89.00000000000000000,356.0000000000000000,37531.00000000000000,0,0,16802.00000000000000,0,641.0000000000000000,522.0000000000000000,13547.00000000000000,0,84.00000000000000000,15.00000000000000000,18.00000000000000000,352.0000000000000000,31981.00000000000000,0,0,17220.00000000000000,0,480.0000000000000000,445.0000000000000000,14634.00000000000000,0,64.00000000000000000,1.000000000000000000,10.00000000000000000,292.0000000000000000,33146.00000000000000,0,0,15825.00000000000000,0,583.0000000000000000,506.0000000000000000,13753.00000000000000,0,55.00000000000000000,15.00000000000000000,8.000000000000000000,3916.000000000000000,34661.00000000000000,0,0,16011.00000000000000,0,590.0000000000000000,539.0000000000000000,13074.00000000000000,0,85.00000000000000000,2.000000000000000000,67.00000000000000000,214.0000000000000000,30582.00000000000000,0,0,15942.00000000000000,4.000000000000000000,363.0000000000000000,359.0000000000000000,11962.00000000000000,0,74.00000000000000000,12.00000000000000000,18.00000000000000000,260.0000000000000000,28994.00000000000000,0,0,12702.00000000000000,0,311.0000000000000000,319.0000000000000000,12310.00000000000000,0,48.00000000000000000,0,18.00000000000000000,282.0000000000000000,25990.00000000000000,0,0,14092.00000000000000,0,255.0000000000000000,526.0000000000000000,12484.00000000000000,0,33.00000000000000000,0,15.00000000000000000,294.0000000000000000,27699.00000000000000,0,0,12928.00000000000000,0,279.0000000000000000,714.0000000000000000,11572.00000000000000,0,22.00000000000000000,0,13.00000000000000000,519.0000000000000000,26047.00000000000000,0,0,14083.00000000000000,0,387.0000000000000000,684.0000000000000000,15105.00000000000000,0,31.00000000000000000,0,7.000000000000000000,589.0000000000000000,30886.00000000000000
F008000,統一期貨,0,0,9087.000000000000000,0,459.0000000000000000,526.0000000000000000,15339.00000000000000,0,0,34.00000000000000000,12.00000000000000000,1280.000000000000000,26737.00000000000000,0,0,6640.000000000000000,2.000000000000000000,347.0000000000000000,327.0000000000000000,11160.00000000000000,0,2.000000000000000000,5.000000000000000000,114.0000000000000000,459.0000000000000000,19056.00000000000000,0,0,7251.000000000000000,0,384.0000000000000000,339.0000000000000000,10645.00000000000000,0,0,35.00000000000000000,19.00000000000000000,440.0000000000000000,19113.00000000000000,0,0,7983.000000000000000,0,256.0000000000000000,391.0000000000000000,12478.00000000000000,0,0,20.00000000000000000,18.00000000000000000,307.0000000000000000,21453.00000000000000,0,0,6810.000000000000000,0,335.0000000000000000,244.0000000000000000,9051.000000000000000,0,12.00000000000000000,13.00000000000000000,44.00000000000000000,276.0000000000000000,16785.00000000000000,0,0,6962.000000000000000,0,535.0000000000000000,370.0000000000000000,9687.00000000000000,0,0,14.00000000000000000,32.00000000000000000,844.0000000000000000,18444.00000000000000,0,0,6899.000000000000000,0,211.0000000000000000,353.0000000000000000,11462.00000000000000,0,2.000000000000000000,15.00000000000000000,10.00000000000000000,312.0000000000000000,19264.00000000000000,0,0,5480.000000000000000,0,208.0000000000000000,337.0000000000000000,8272.000000000000000,0,0,10.00000000000000000,38.00000000000000000,239.0000000000000000,14584.00000000000000,0,0,6406.000000000000000,0,237.0000000000000000,398.0000000000000000,7567.000000000000000,0,0,2.000000000000000000,60.00000000000000000,313.0000000000000000,14983.00000000000000,0,0,5752.000000000000000,0,170.0000000000000000,401.0000000000000000,8054.000000000000000,0,0,1.000000000000000000,94.0000000000000000,424.0000000000000000,14896.00000000000000,0,0,7014.000000000000000,0,115.0000000000000000,446.0000000000000000,8596.000000000000000,0,1.000000000000000000,2.000000000000000000,7.000000000000000000,346.0000000000000000,16527.00000000000000
F021999,元大寶來期貨自營,0,0,7012.000000000000000,0,883.0000000000000000,599.0000000000000000,16961.00000000000000,0,184.0000000000000000,28.00000000000000000,0,498.0000000000000000,26165.00000000000000,0,0,9244.00000000000000,0,960.000000000000000,725.0000000000000000,13613.00000000000000,0,164.0000000000000000,0,0,766.0000000000000000,25472.00000000000000,0,0,7073.000000000000000,0,897.0000000000000000,514.0000000000000000,11731.00000000000000,0,145.0000000000000000,12.00000000000000000,0,339.0000000000000000,20711.00000000000000,0,0,5206.000000000000000,0,937.000000000000000,554.0000000000000000,14325.00000000000000,0,264.0000000000000000,4.000000000000000000,0,481.0000000000000000,21771.00000000000000,0,0,3679.000000000000000,0,762.0000000000000000,375.0000000000000000,11769.00000000000000,0,135.0000000000000000,2.000000000000000000,0,442.0000000000000000,17164.00000000000000,0,0,6988.000000000000000,0,970.000000000000000,534.0000000000000000,11816.00000000000000,0,249.0000000000000000,4.000000000000000000,0,360.0000000000000000,20921.00000000000000,0,0,5019.000000000000000,0,816.0000000000000000,402.0000000000000000,11369.00000000000000,0,132.0000000000000000,2.000000000000000000,0,507.0000000000000000,18247.00000000000000,0,0,3935.000000000000000,0,554.0000000000000000,265.0000000000000000,6487.000000000000000,0,162.0000000000000000,2.000000000000000000,0,362.0000000000000000,11767.00000000000000,0,0,3049.000000000000000,0,480.0000000000000000,467.0000000000000000,8775.000000000000000,0,44.00000000000000000,4.000000000000000000,0,281.0000000000000000,13100.00000000000000,0,0,3720.000000000000000,0,493.0000000000000000,486.0000000000000000,9031.000000000000000,0,72.00000000000000000,0,0,300.0000000000000000,14102.00000000000000,0,0,3770.000000000000000,0,485.0000000000000000,580.0000000000000000,10292.00000000000000,0,64.00000000000000000,0,0,302.0000000000000000,15493.00000000000000
F007000,日盛期貨,0,0,9169.000000000000000,0,268.0000000000000000,345.0000000000000000,13339.00000000000000,0,0,163.0000000000000000,8.000000000000000000,147.0000000000000000,23439.00000000000000,0,0,7316.000000000000000,0,243.0000000000000000,307.0000000000000000,10575.00000000000000,0,6.000000000000000000,0,29.00000000000000000,155.0000000000000000,18631.00000000000000,0,0,6892.000000000000000,0,220.0000000000000000,220.0000000000000000,8575.000000000000000,0,4.000000000000000000,81.00000000000000000,7.000000000000000000,161.0000000000000000,16160.00000000000000,0,0,8264.000000000000000,0,191.0000000000000000,328.0000000000000000,11462.00000000000000,0,6.000000000000000000,42.00000000000000000,9.000000000000000000,55.00000000000000000,20357.00000000000000,0,0,6941.000000000000000,0,244.0000000000000000,208.0000000000000000,9226.00000000000000,0,2.000000000000000000,21.00000000000000000,5.000000000000000000,125.0000000000000000,16772.00000000000000,0,0,7442.000000000000000,0,219.0000000000000000,313.0000000000000000,9897.00000000000000,0,0,23.00000000000000000,11.00000000000000000,145.0000000000000000,18050.00000000000000,0,0,6561.000000000000000,0,216.0000000000000000,247.0000000000000000,8302.000000000000000,0,8.000000000000000000,27.00000000000000000,9.000000000000000000,114.0000000000000000,15484.00000000000000,0,0,5911.000000000000000,0,191.0000000000000000,181.0000000000000000,8052.000000000000000,0,2.000000000000000000,25.00000000000000000,4.000000000000000000,65.00000000000000000,14431.00000000000000,0,0,6269.000000000000000,0,113.0000000000000000,195.0000000000000000,8964.000000000000000,0,2.000000000000000000,9.000000000000000000,4.000000000000000000,98.0000000000000000,15654.00000000000000,0,0,6269.000000000000000,0,274.0000000000000000,270.0000000000000000,7981.000000000000000,0,22.00000000000000000,2.000000000000000000,7.000000000000000000,372.0000000000000000,15197.00000000000000,0,0,6422.000000000000000,0,163.0000000000000000,265.0000000000000000,9491.00000000000000,0,16.00000000000000000,11.00000000000000000,4.000000000000000000,153.0000000000000000,16525.00000000000000
F029000,康和期貨,0,0,10970.00000000000000,0,177.0000000000000000,271.0000000000000000,9347.00000000000000,0,15.00000000000000000,7.000000000000000000,1.000000000000000000,90.00000000000000000,20878.00000000000000,0,0,8455.000000000000000,0,163.0000000000000000,134.0000000000000000,9469.00000000000000,0,5.000000000000000000,0,35.00000000000000000,120.0000000000000000,18381.00000000000000,0,0,8592.000000000000000,0,118.0000000000000000,174.0000000000000000,9428.00000000000000,0,1.000000000000000000,1.000000000000000000,9.000000000000000000,165.0000000000000000,18488.00000000000000,0,0,9986.00000000000000,0,128.0000000000000000,126.0000000000000000,8799.000000000000000,0,0,0,1.000000000000000000,125.0000000000000000,19165.00000000000000,0,0,8528.000000000000000,0,157.0000000000000000,209.0000000000000000,8497.000000000000000,0,0,1.000000000000000000,11.00000000000000000,171.0000000000000000,17574.00000000000000,0,0,8720.000000000000000,0,126.0000000000000000,178.0000000000000000,8238.000000000000000,0,0,2.000000000000000000,13.00000000000000000,85.00000000000000000,17362.00000000000000,0,0,7345.000000000000000,0,133.0000000000000000,106.0000000000000000,7348.000000000000000,0,0,0,6.000000000000000000,73.00000000000000000,15011.00000000000000,0,0,7834.000000000000000,0,57.00000000000000000,99.0000000000000000,6365.000000000000000,0,0,0,1.000000000000000000,102.0000000000000000,14458.00000000000000,0,0,7705.000000000000000,0,99.0000000000000000,138.0000000000000000,10231.00000000000000,0,1.000000000000000000,0,15.00000000000000000,57.00000000000000000,18246.00000000000000,0,0,7653.000000000000000,0,131.0000000000000000,168.0000000000000000,6671.000000000000000,0,0,0,12.00000000000000000,260.0000000000000000,14895.00000000000000,0,0,8041.000000000000000,0,106.0000000000000000,157.0000000000000000,6531.000000000000000,0,3.000000000000000000,0,2.000000000000000000,95.0000000000000000,14935.00000000000000
F026000,富邦期貨,0,0,9697.00000000000000,0,368.0000000000000000,195.0000000000000000,9658.00000000000000,0,0,1.000000000000000000,4.000000000000000000,504.0000000000000000,20427.00000000000000,0,0,7388.000000000000000,0,441.0000000000000000,254.0000000000000000,6903.000000000000000,0,5.000000000000000000,0,41.00000000000000000,532.0000000000000000,15564.00000000000000,0,0,7351.000000000000000,0,286.0000000000000000,232.0000000000000000,6568.000000000000000,0,2.000000000000000000,6.000000000000000000,19.00000000000000000,598.0000000000000000,15062.00000000000000,0,0,8579.000000000000000,0,205.0000000000000000,196.0000000000000000,8224.000000000000000,0,0,7.000000000000000000,10.00000000000000000,486.0000000000000000,17707.00000000000000,0,0,7500.000000000000000,0,198.0000000000000000,248.0000000000000000,7591.000000000000000,0,0,3.000000000000000000,28.00000000000000000,533.0000000000000000,16101.00000000000000,0,0,7487.000000000000000,0,375.0000000000000000,266.0000000000000000,7395.000000000000000,0,1.000000000000000000,1.000000000000000000,40.00000000000000000,370.0000000000000000,15935.00000000000000,0,0,6722.000000000000000,0,297.0000000000000000,248.0000000000000000,6721.000000000000000,0,1.000000000000000000,5.000000000000000000,11.00000000000000000,515.0000000000000000,14520.00000000000000,0,0,6602.000000000000000,0,200.0000000000000000,122.0000000000000000,6856.000000000000000,0,0,3.000000000000000000,45.00000000000000000,609.0000000000000000,14437.00000000000000,0,0,6366.000000000000000,0,413.0000000000000000,222.0000000000000000,6764.000000000000000,0,1.000000000000000000,0,23.00000000000000000,444.0000000000000000,14233.00000000000000,0,0,6777.000000000000000,0,304.0000000000000000,543.0000000000000000,7029.000000000000000,0,0,0,23.00000000000000000,293.0000000000000000,14969.00000000000000,0,0,6906.000000000000000,0,260.0000000000000000,419.0000000000000000,9410.00000000000000,0,3.000000000000000000,1.000000000000000000,27.00000000000000000,396.0000000000000000,17422.00000000000000
