期貨商代號,名稱,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計,CPF,GBF,MTX,T5F,TE,TF,TX,GDF,XIF,GTF,TGF,STF,小計
Date,,20120702,,,,,,,,,,,,,20120703,,,,,,,,,,,,,20120704,,,,,,,,,,,,,20120705,,,,,,,,,,,,,20120706,,,,,,,,,,,,,20120709,,,,,,,,,,,,,20120710,,,,,,,,,,,,,20120711,,,,,,,,,,,,,20120712,,,,,,,,,,,,,20120713,,,,,,,,,,,,
F021000,元大寶來期貨,0,0,17143.00000000000000,0,1719.000000000000000,3897.000000000000000,27948.00000000000000,0,70.00000000000000000,0,164.0000000000000000,1811.000000000000000,52752.00000000000000,0,0,28291.00000000000000,0,2525.000000000000000,3628.000000000000000,40568.00000000000000,0,116.0000000000000000,4.000000000000000000,120.0000000000000000,3400.000000000000000,78652.00000000000000,0,0,25822.00000000000000,0,2646.000000000000000,4205.000000000000000,38217.00000000000000,0,129.0000000000000000,6.000000000000000000,59.00000000000000000,4848.000000000000000,75932.00000000000000,0,0,20535.00000000000000,0,2004.000000000000000,2367.000000000000000,27329.00000000000000,0,71.00000000000000000,4.000000000000000000,25.00000000000000000,4173.000000000000000,56508.00000000000000,0,0,26549.00000000000000,0,2731.000000000000000,3007.000000000000000,39819.00000000000000,0,110.0000000000000000,9.000000000000000000,39.00000000000000000,2655.000000000000000,74919.00000000000000,0,0,24715.00000000000000,0,2287.000000000000000,3013.000000000000000,35423.00000000000000,0,98.0000000000000000,1.000000000000000000,65.00000000000000000,3028.000000000000000,68630.00000000000000,0,0,33058.00000000000000,1.000000000000000000,2641.000000000000000,3320.000000000000000,49089.00000000000000,0,138.0000000000000000,24.00000000000000000,27.00000000000000000,2259.000000000000000,90557.00000000000000,0,0,25736.00000000000000,0,2624.000000000000000,4272.000000000000000,37272.00000000000000,0,145.0000000000000000,1.000000000000000000,48.00000000000000000,3415.000000000000000,73513.00000000000000,0,0,33250.00000000000000,0,2944.000000000000000,4082.000000000000000,54297.00000000000000,0,164.0000000000000000,2.000000000000000000,59.00000000000000000,5371.000000000000000,100169.0000000000000,0,0,27775.00000000000000,0,3728.000000000000000,5656.000000000000000,46318.00000000000000,0,94.0000000000000000,4.000000000000000000,74.00000000000000000,3981.000000000000000,87630.00000000000000
F004000,凱基期貨,0,0,7279.000000000000000,0,694.0000000000000000,810.0000000000000000,10242.00000000000000,0,13.00000000000000000,0,9.000000000000000000,1559.000000000000000,20606.00000000000000,0,0,10519.00000000000000,0,805.0000000000000000,959.000000000000000,18717.00000000000000,0,10.00000000000000000,2.000000000000000000,8.000000000000000000,2382.000000000000000,33402.00000000000000,0,0,9889.00000000000000,0,781.0000000000000000,819.0000000000000000,16285.00000000000000,0,13.00000000000000000,3.000000000000000000,13.00000000000000000,2702.000000000000000,30505.00000000000000,0,0,7707.000000000000000,0,890.0000000000000000,779.0000000000000000,11945.00000000000000,0,27.00000000000000000,0,3.000000000000000000,1716.000000000000000,23067.00000000000000,0,0,10595.00000000000000,4.000000000000000000,1268.000000000000000,927.000000000000000,18399.00000000000000,0,47.00000000000000000,1.000000000000000000,1.000000000000000000,2096.000000000000000,33338.00000000000000,0,0,8736.000000000000000,0,351.0000000000000000,330.0000000000000000,15114.00000000000000,0,8.000000000000000000,0,3.000000000000000000,1498.000000000000000,26040.00000000000000,0,0,12184.00000000000000,1.000000000000000000,859.0000000000000000,735.0000000000000000,22264.00000000000000,0,37.00000000000000000,0,0,3667.000000000000000,39747.00000000000000,0,0,9739.00000000000000,0,601.0000000000000000,896.0000000000000000,19177.00000000000000,0,53.00000000000000000,0,3.000000000000000000,3488.000000000000000,33957.00000000000000,0,0,11772.00000000000000,0,1188.000000000000000,773.0000000000000000,21415.00000000000000,0,38.00000000000000000,0,2.000000000000000000,2532.000000000000000,37720.00000000000000,0,0,11224.00000000000000,0,814.0000000000000000,922.0000000000000000,23607.00000000000000,0,4.000000000000000000,0,3.000000000000000000,1905.000000000000000,38479.00000000000000
F020000,群益期貨,0,0,8053.000000000000000,0,234.0000000000000000,540.0000000000000000,10963.00000000000000,0,3.000000000000000000,0,10.00000000000000000,1677.000000000000000,21480.00000000000000,0,0,12825.00000000000000,0,282.0000000000000000,533.0000000000000000,18338.00000000000000,0,18.00000000000000000,2.000000000000000000,8.000000000000000000,2817.000000000000000,34823.00000000000000,0,0,10535.00000000000000,0,207.0000000000000000,377.0000000000000000,16622.00000000000000,0,2.000000000000000000,11.00000000000000000,4.000000000000000000,2123.000000000000000,29881.00000000000000,0,0,8238.000000000000000,0,157.0000000000000000,358.0000000000000000,14584.00000000000000,0,9.000000000000000000,3.000000000000000000,0,7030.000000000000000,30379.00000000000000,0,0,11997.00000000000000,0,209.0000000000000000,339.0000000000000000,17685.00000000000000,0,5.000000000000000000,2.000000000000000000,3.000000000000000000,3756.000000000000000,33996.00000000000000,0,0,9923.00000000000000,0,190.0000000000000000,240.0000000000000000,12074.00000000000000,0,11.00000000000000000,3.000000000000000000,2.000000000000000000,5788.000000000000000,28231.00000000000000,0,0,14437.00000000000000,0,220.0000000000000000,389.0000000000000000,23244.00000000000000,0,10.00000000000000000,4.000000000000000000,4.000000000000000000,1031.000000000000000,39339.00000000000000,0,0,10848.00000000000000,0,271.0000000000000000,555.0000000000000000,13736.00000000000000,0,11.00000000000000000,2.000000000000000000,6.000000000000000000,1295.000000000000000,26724.00000000000000,0,0,13140.00000000000000,0,299.0000000000000000,427.0000000000000000,22844.00000000000000,0,25.00000000000000000,4.000000000000000000,1.000000000000000000,2585.000000000000000,39325.00000000000000,0,0,10794.00000000000000,0,324.0000000000000000,536.0000000000000000,14197.00000000000000,0,16.00000000000000000,2.000000000000000000,0,1791.000000000000000,27660.00000000000000
F002000,永豐期貨,0,0,8437.000000000000000,0,246.0000000000000000,729.0000000000000000,8538.000000000000000,0,34.00000000000000000,0,43.00000000000000000,2927.000000000000000,20954.00000000000000,0,0,13505.00000000000000,0,363.0000000000000000,586.0000000000000000,12797.00000000000000,0,22.00000000000000000,2.000000000000000000,21.00000000000000000,318.0000000000000000,27614.00000000000000,0,0,11262.00000000000000,0,409.0000000000000000,581.0000000000000000,10505.00000000000000,0,29.00000000000000000,0,23.00000000000000000,418.0000000000000000,23227.00000000000000,0,0,8784.000000000000000,0,291.0000000000000000,432.0000000000000000,8126.000000000000000,0,17.00000000000000000,0,17.00000000000000000,867.0000000000000000,18534.00000000000000,0,0,12042.00000000000000,0,320.0000000000000000,546.0000000000000000,10486.00000000000000,0,25.00000000000000000,0,21.00000000000000000,532.0000000000000000,23972.00000000000000,0,0,10475.00000000000000,0,320.0000000000000000,447.0000000000000000,11411.00000000000000,0,48.00000000000000000,1.000000000000000000,42.00000000000000000,550.0000000000000000,23294.00000000000000,0,0,14957.00000000000000,0,337.0000000000000000,609.0000000000000000,13496.00000000000000,0,43.00000000000000000,1.000000000000000000,14.00000000000000000,492.0000000000000000,29949.00000000000000,0,0,11886.00000000000000,0,358.0000000000000000,716.0000000000000000,10861.00000000000000,0,10.00000000000000000,0,20.00000000000000000,221.0000000000000000,24072.00000000000000,0,0,18282.00000000000000,0,370.0000000000000000,664.0000000000000000,17299.00000000000000,0,113.0000000000000000,1.000000000000000000,11.00000000000000000,393.0000000000000000,37133.00000000000000,0,0,12277.00000000000000,0,344.0000000000000000,504.0000000000000000,12676.00000000000000,0,69.00000000000000000,1.000000000000000000,16.00000000000000000,545.0000000000000000,26432.00000000000000
S980999,元大寶來證券自營,0,0,199.0000000000000000,0,37.00000000000000000,76.00000000000000000,1838.000000000000000,0,34.00000000000000000,2.000000000000000000,37.00000000000000000,8960.000000000000000,11183.00000000000000,0,0,613.0000000000000000,0,59.00000000000000000,115.0000000000000000,5199.000000000000000,0,35.00000000000000000,33.00000000000000000,67.00000000000000000,11209.00000000000000,17330.00000000000000,0,0,244.0000000000000000,0,35.00000000000000000,42.00000000000000000,2886.000000000000000,0,94.0000000000000000,50.00000000000000000,54.00000000000000000,12982.00000000000000,16387.00000000000000,0,0,90.00000000000000000,0,33.00000000000000000,29.00000000000000000,1715.000000000000000,0,17.00000000000000000,10.00000000000000000,13.00000000000000000,11586.00000000000000,13493.00000000000000,0,0,131.0000000000000000,0,44.00000000000000000,23.00000000000000000,2497.000000000000000,0,62.00000000000000000,55.00000000000000000,28.00000000000000000,8743.000000000000000,11583.00000000000000,0,0,159.0000000000000000,0,50.00000000000000000,34.00000000000000000,2913.000000000000000,0,49.00000000000000000,5.000000000000000000,57.00000000000000000,9526.00000000000000,12793.00000000000000,0,0,1154.000000000000000,0,38.00000000000000000,29.00000000000000000,3160.000000000000000,0,96.0000000000000000,54.00000000000000000,47.00000000000000000,9822.00000000000000,14400.00000000000000,0,0,192.0000000000000000,0,49.00000000000000000,85.00000000000000000,1995.000000000000000,0,29.00000000000000000,5.000000000000000000,37.00000000000000000,10685.00000000000000,13077.00000000000000,0,0,101.0000000000000000,0,33.00000000000000000,92.00000000000000000,4612.000000000000000,0,25.00000000000000000,7.000000000000000000,45.00000000000000000,21931.00000000000000,26846.00000000000000,0,0,400.0000000000000000,0,24.00000000000000000,51.00000000000000000,2993.000000000000000,0,93.0000000000000000,21.00000000000000000,44.00000000000000000,24090.00000000000000,27716.00000000000000
F008000,統一期貨,0,0,3603.000000000000000,0,277.0000000000000000,1079.000000000000000,4731.000000000000000,0,2.000000000000000000,0,36.00000000000000000,372.0000000000000000,10100.00000000000000,0,0,6359.000000000000000,0,256.0000000000000000,563.0000000000000000,8918.000000000000000,0,11.00000000000000000,1.000000000000000000,31.00000000000000000,412.0000000000000000,16551.00000000000000,0,0,5846.000000000000000,0,392.0000000000000000,463.0000000000000000,8167.000000000000000,0,2.000000000000000000,2.000000000000000000,30.00000000000000000,405.0000000000000000,15307.00000000000000,0,0,3895.000000000000000,0,304.0000000000000000,239.0000000000000000,7806.000000000000000,0,70.00000000000000000,0,5.000000000000000000,302.0000000000000000,12621.00000000000000,0,0,5895.000000000000000,0,253.0000000000000000,322.0000000000000000,9369.00000000000000,0,0,30.00000000000000000,2.000000000000000000,362.0000000000000000,16233.00000000000000,0,0,4283.000000000000000,0,115.0000000000000000,152.0000000000000000,7994.000000000000000,0,4.000000000000000000,0,28.00000000000000000,495.0000000000000000,13071.00000000000000,0,0,7126.000000000000000,0,262.0000000000000000,268.0000000000000000,12683.00000000000000,0,0,0,6.000000000000000000,527.0000000000000000,20872.00000000000000,0,0,4189.000000000000000,0,258.0000000000000000,682.0000000000000000,8683.000000000000000,0,2.000000000000000000,0,4.000000000000000000,287.0000000000000000,14105.00000000000000,0,0,5684.000000000000000,0,308.0000000000000000,395.0000000000000000,11499.00000000000000,0,0,0,2.000000000000000000,279.0000000000000000,18167.00000000000000,0,0,4931.000000000000000,0,382.0000000000000000,551.0000000000000000,11240.00000000000000,0,0,0,26.00000000000000000,233.0000000000000000,17363.00000000000000
F029000,康和期貨,0,0,4026.000000000000000,0,87.00000000000000000,191.0000000000000000,4461.000000000000000,0,1.000000000000000000,0,27.00000000000000000,162.0000000000000000,8955.000000000000000,0,0,5991.000000000000000,0,129.0000000000000000,141.0000000000000000,6674.000000000000000,0,2.000000000000000000,0,3.000000000000000000,200.0000000000000000,13140.00000000000000,0,0,6086.000000000000000,0,123.0000000000000000,145.0000000000000000,7083.000000000000000,0,2.000000000000000000,0,26.00000000000000000,178.0000000000000000,13643.00000000000000,0,0,4569.000000000000000,0,87.00000000000000000,123.0000000000000000,5307.000000000000000,0,4.000000000000000000,0,1.000000000000000000,120.0000000000000000,10211.00000000000000,0,0,5856.000000000000000,0,123.0000000000000000,128.0000000000000000,6994.000000000000000,0,3.000000000000000000,2.000000000000000000,3.000000000000000000,102.0000000000000000,13211.00000000000000,0,0,5300.000000000000000,0,115.0000000000000000,108.0000000000000000,7264.000000000000000,0,3.000000000000000000,0,45.00000000000000000,178.0000000000000000,13013.00000000000000,0,0,7089.000000000000000,0,162.0000000000000000,142.0000000000000000,9125.000000000000000,0,0,0,0,257.0000000000000000,16775.00000000000000,0,0,5957.000000000000000,0,152.0000000000000000,231.0000000000000000,7314.000000000000000,0,2.000000000000000000,0,5.000000000000000000,147.0000000000000000,13808.00000000000000,0,0,6277.000000000000000,0,157.0000000000000000,156.0000000000000000,7436.000000000000000,0,4.000000000000000000,0,4.000000000000000000,310.0000000000000000,14344.00000000000000,0,0,6096.000000000000000,0,99.0000000000000000,177.0000000000000000,8643.000000000000000,0,3.000000000000000000,0,2.000000000000000000,148.0000000000000000,15168.00000000000000
F026000,富邦期貨,0,0,4415.000000000000000,0,86.00000000000000000,400.0000000000000000,5359.000000000000000,0,17.00000000000000000,2.000000000000000000,13.00000000000000000,646.0000000000000000,10938.00000000000000,0,0,6793.000000000000000,0,137.0000000000000000,364.0000000000000000,6712.000000000000000,0,3.000000000000000000,1.000000000000000000,5.000000000000000000,822.0000000000000000,14837.00000000000000,0,0,6440.000000000000000,0,130.0000000000000000,421.0000000000000000,5666.000000000000000,0,0,1.000000000000000000,10.00000000000000000,558.0000000000000000,13226.00000000000000,0,0,4521.000000000000000,0,146.0000000000000000,173.0000000000000000,4874.000000000000000,0,1.000000000000000000,0,27.00000000000000000,441.0000000000000000,10183.00000000000000,0,0,5947.000000000000000,0,366.0000000000000000,242.0000000000000000,6527.000000000000000,0,1.000000000000000000,4.000000000000000000,13.00000000000000000,713.0000000000000000,13813.00000000000000,0,0,5173.000000000000000,0,255.0000000000000000,205.0000000000000000,6455.000000000000000,0,1.000000000000000000,0,41.00000000000000000,584.0000000000000000,12714.00000000000000,0,0,7243.000000000000000,0,241.0000000000000000,289.0000000000000000,8278.000000000000000,0,3.000000000000000000,2.000000000000000000,15.00000000000000000,554.0000000000000000,16625.00000000000000,0,0,5393.000000000000000,0,202.0000000000000000,441.0000000000000000,6391.000000000000000,0,2.000000000000000000,0,30.00000000000000000,564.0000000000000000,13023.00000000000000,0,0,6301.000000000000000,0,271.0000000000000000,282.0000000000000000,7650.000000000000000,0,4.000000000000000000,0,14.00000000000000000,684.0000000000000000,15206.00000000000000,0,0,5777.000000000000000,0,182.0000000000000000,383.0000000000000000,6585.000000000000000,0,3.000000000000000000,0,20.00000000000000000,608.0000000000000000,13558.00000000000000
F021999,元大寶來期貨自營,0,0,2199.000000000000000,0,270.0000000000000000,420.0000000000000000,6141.000000000000000,0,0,0,0,492.0000000000000000,9522.00000000000000,0,0,2866.000000000000000,0,380.0000000000000000,440.0000000000000000,13415.00000000000000,0,0,0,0,439.0000000000000000,17540.00000000000000,0,0,2094.000000000000000,0,253.0000000000000000,476.0000000000000000,7265.000000000000000,0,0,0,0,469.0000000000000000,10557.00000000000000,0,0,1179.000000000000000,0,389.0000000000000000,322.0000000000000000,5011.000000000000000,0,0,0,0,409.0000000000000000,7310.000000000000000,0,0,2421.000000000000000,0,384.0000000000000000,404.0000000000000000,9683.00000000000000,0,0,0,0,503.0000000000000000,13395.00000000000000,0,0,2257.000000000000000,0,281.0000000000000000,348.0000000000000000,6718.000000000000000,0,0,0,0,512.0000000000000000,10116.00000000000000,0,0,3114.000000000000000,0,442.0000000000000000,412.0000000000000000,12626.00000000000000,0,6.000000000000000000,0,0,459.0000000000000000,17059.00000000000000,0,0,2111.000000000000000,0,354.0000000000000000,568.0000000000000000,7361.000000000000000,0,0,0,0,424.0000000000000000,10818.00000000000000,0,0,3641.000000000000000,0,461.0000000000000000,300.0000000000000000,14110.00000000000000,0,6.000000000000000000,0,0,385.0000000000000000,18903.00000000000000,0,0,2052.000000000000000,0,298.0000000000000000,320.0000000000000000,6414.000000000000000,0,4.000000000000000000,0,0,483.0000000000000000,9571.00000000000000
